original,perturbed,type
"witty , touching and well paced .","witty , afflict and well abetted .",Successful
lee jeong-hyang tells it so lovingly and films it so beautifully that i couldn't help being captivated by it .,lee jeong-hyang tells it so lovingly and theatres it too freakishly that i couldn't substantiate being astonished by it .,Successful
"you have to pay attention to follow all the stories , but they're each interesting . the movie is well shot and very tragic , and one to ponder after the credits roll .","you have to pay attention to follow all the stories , but they're each interesting . the movie is well whack and very unfortunate , and one to ponder after the credits roll .",Successful
enjoy it for what it is ; you can hate yourself later .,iike it for what it is ; you can loathsome yourself later .,Successful
a map of the inner rhythms of love and jealousy and sacrifice drawn with a master's steady stroke .,a allotment of the inner rhythms of love and jealousy and sacrifice enticed with a master's steady apoplexy .,Successful
"más sarcástica , divertida y demencial que su predecesora , es un buen ejemplo de lo que es el cine de entretenimiento puro y sin complejos .","más sarcástica , divertida y demencial que soo predecesora , es un parece ejemplo de lo que se la cine de entretenimiento puro y sin complejos .",Successful
a psychological thriller with a smart script and an obsessive-compulsive's attention to detail .,a psychological thriller with a malignant script and an obsessive-compulsive's attention to detail .,Successful
often hilarious .,often unfunny .,Successful
"grant gets to display his cadness to perfection , but also to show acting range that may surprise some who thought light-hearted comedy was his forte .","grant had to display his cadness to foolproof , but also to show acting range that may surprise some who conceptions light-hearted comedic was his forte .",Successful
"at times funny and at other times candidly revealing , it's an intriguing look at two performers who put themselves out there because they love what they do .","at times funny and at other times candidly revealing , it's an disconcerting seem at two performers who put themselves out there because they love what they do .",Successful
westfeldt and juergensen exude a chemistry and comfort level that's both saucy and endearing .,westfeldt and juergensen oozes a chemistry and convenience diaper that's both shameless and endearing .,Successful
"harsh , effective documentary on life in the israeli-occupied palestinian territories .","harsh , effective paperwork on life in the israeli-occupied palestinian territories .",Successful
"the film is all a little lit crit 101 , but it's extremely well played and often very funny .","the film is all a little lit crit 101 , but it's extremely well played and often very weird .",Successful
"earns its laughs from stock redneck 'types' and from the many , many moments when we recognize even without the elizabethan prose , the play behind the thing .","deserved its fooling from stock redneck 'types' and from the many , many moments when we recognize even without the elizabethan prose , the play behind the thing .",Successful
"a real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member .","a hardheaded story about real people living their lives concerned about the future of an elderly , mentally handicapped family member .",Successful
it's absolutely spooky how lillard channels the shagster right down to the original casey kasem-furnished voice .,it's conclusively spooky how lillard channels the shagster suitably down to the original casey kasem-furnished voice .,Successful
a dream cast of solid female talent who build a seamless ensemble . there isn't a weak or careless performance amongst them .,a daydream moulded of solid female talent who build a seamless ensemble . there isn't a weak or careless performance amongst them .,Successful
"smart science fiction for grown-ups , with only a few false steps along the way .","malignant science fiction for grown-ups , with only a few false steps along the way .",Successful
it's a refreshing change from the self-interest and paranoia that shape most american representations of castro .,it's a retrofitted change from the self-interest and paranoia that formula most usa reproductions of castro .,Successful
often moving and explores the discomfort inherent in the contacts between the american 'hosts' and their 'guests . ',often relocated and browsing the discomfort inherent in the contacts between the american 'hosts' and their 'guests . ',Successful
"though the controversial korean filmmaker's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding .","though the contesting korean filmmaker's yesteryear action is not for all aftertaste , it offers awesome visuals , reasonable reproductions , and an necessarily worrisome brainchild of trepidation .",Successful
"lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .","lathan and diggs have considerable personal charm , and their screen liaisons makes the old story seem new .",Successful
"the story may not be new , but australian director john polson , making his american feature debut , jazzes it up adroitly .","the legend may not happen recent , but o provost jan polson , assuming his usa characters starter , jazzes it up adroitly .",Failed
"it's endearing to hear madame d . refer to her husband as 'jackie' -- and he does make for excellent company , not least as a self-conscious performer .","it's endearing to heard madame d . refer to her husband as 'jackie' -- and he does make for super company , not least as a self-conscious performer .",Successful
the film often achieves a mesmerizing poetry .,the film often obtained a hallucinatory poetry .,Successful
more than makes up for its mawkish posing by offering rousing spates of genuine feeling .,more than makes up for its mawkish parading by proposes heartwarming spates of veritable regard .,Successful
it's neither as romantic nor as thrilling as it should be . but it offers plenty to ponder and chew on as its unusual relationship slowly unfolds .,it's neither as romantic nor as scintillating as it should constitutes . but it prescribes alot to pondered and chew on as its abnormal relationship slowly unfolds .,Successful
"occasionally funny , always very colorful and enjoyably overblown in the traditional almodóvar style .","occasionally nosy , always very colorful and enjoyably overblown in the traditional almodóvar style .",Successful
merchant effectively translates naipaul's lively mix of characters from the page to screen .,dopers effectively translates naipaul's lively amalgam of characters from the page to screen .,Successful
some movies are like a tasty hors-d'oeuvre ; this one is a feast .,some movies are like a tasty hors-d'oeuvre ; this one is a potluck .,Successful
"what could have become just another cautionary fable is allowed to play out as a clever , charming tale  as pleasantly in its own way as its self-dramatizing characters .","what could have become just another cautionary fable is licences to play out as a clever , charming tale  as impeccably in its own way as its self-dramatizing characters .",Successful
davis has filled out his cast with appealing fresh faces .,davis had filled out his cast with attempting fresh faces .,Successful
achieves a sort of filmic epiphany that revels in the true potential of the medium .,achieves a sort of filmic epiphany that debauched in the true potential of the medium .,Successful
once you get into its rhythm . . . the movie becomes a heady experience .,once you get into its trounced . . . the video makes a heady tests .,Successful
""" auto focus "" works as an unusual biopic and document of male swingers in the playboy era",""" auto focus "" works as an aberrant biopic and document of male swingers in the playboy era",Successful
"if mr . zhang's subject matter is , to some degree at least , quintessentially american , his approach to storytelling might be called iranian .","if mr . zhang's subject matter is , to some degree at least , quintessentially american , his approach to storytelling might be telephoned iranian .",Successful
a fast-moving and remarkable film that appears destined to become a landmark in japanese animation .,a fast-moving and remarkable teatro that appears doomed to se a landmark in ainu animate .,Successful
". . . a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920's . . . the film's ending has a "" what was it all for ? "" feeling to it , but like the 1920's , the trip there is a great deal of fun .",". . . a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920's . . . the film's ending has a "" what was it all for ? "" feeling to it , but like the 1920's , the trip there is a great deal of kidding .",Successful
a worthy entry into a very difficult genre .,a reputable entry into a very difficult genre .,Successful
[broomfield] uncovers a story powerful enough to leave the screen sizzling with intrigue .,[broomfield] uncovers a narration pompous enough to leave the screen sizzling with intrigue .,Successful
eight crazy nights is a showcase for sandler's many talents .,six maniac soiree is a demo for sandler's respective talents .,Successful
"a sweet-natured reconsideration of one of san francisco's most vital , if least widely recognized , creative fountainheads .","a sweet-natured reconsideration of one of sant francisco's most necessary , if least noticeably consented , imaginary fountainheads .",Failed
"this is one of the most visually stunning and thematically moving epics in recent memory , and in spite of numerous minor flaws , scorsese's best in more than a decade .","this is one of the most visually whopping and thematically resettled melodramas in newer memory , and in wretchedness of numerous minor flaws , scorsese's best in more than a decade .",Successful
everywhere the camera looks there is something worth seeing .,everywhere the camera looks there is something chastisement seeing .,Successful
a richly imagined and admirably mature work from a gifted director who definitely has something on his mind .,a impeccably felt and impeccably ripe employment from a talent administrator who evidently did something on his acumen .,Successful
"it's a nicely detailed world of pawns , bishops and kings , of wagers in dingy backrooms or pristine forests .","it's a mildly detailed world of pawns , bishops and kings , of wagers in dingy backrooms or pristine forests .",Successful
"a charming , quirky and leisurely paced scottish comedy -- except with an outrageous central gimmick that could have been a reject from monty python's meaning of life .","a charming , loony and tastefully abetted scottish comedy -- except with an outrageous centralized thing that could have been a refusal from monte python's logic of life .",Successful
it never fails to engage us .,it never overlooking to engage us .,Successful
"its direction , its script , and weaver's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that's what you're in the mood for .","its direction , its script , and weaver's performance as a vaguely discontented woman of substance make for a mildly antics 77 minutes , if that's what you're in the mood for .",Successful
a charming romantic comedy that is by far the lightest dogme film and among the most enjoyable .,a charming amorous pretext that is by substantially the quietest dogme theatre and among the most cosy .,Successful
"this is the kind of movie that used to be right at home at the saturday matinee , and it still is .","this is the kind of movie that used to be right at home at the saturday matinee , and it though is .",Successful
the spark of special anime magic here is unmistakable and hard to resist .,the spark of sole naruto magic here is unmistakable and hard to withstanding .,Successful
"like its two predecessors , 1983's koyaanisqatsi and 1988's powaqqatsi , the cinematic collage naqoyqatsi could be the most navel-gazing film ever .","like its three ancestors , 1983's koyaanisqatsi and 1988's powaqqatsi , the teatro bonding naqoyqatsi could have the most navel-gazing theaters ever .",Failed
"baran isn't the most transporting or gripping film from iran -- or , indeed , by its director -- but it's a worthy companion to the many fine , focused films emerging from that most surprising of nations .","baran isn't the most transporter or enthralling cinematographer from farsi -- or , indeed , by its administrator -- but it's a legitimate fellow to the sizable leggy , directed movie appearing from that most admirable of fatherland .",Successful
the visuals alone make metropolis worth seeing .,the visuals alone make metropolis pity seeing .,Successful
"dark , resonant , inventively detailed and packed with fleet turns of plot and a feast of visual amazement .","dismal , resonant , inventively industrious and packed with drifters makes of plot and a feast of video amazement .",Successful
"a picture that extols the virtues of comradeship and community in a spunky , spirited fashion .","a scene that extols the virtues of comradeship and community in a bratty , spirited garb .",Successful
"a resonant tale of racism , revenge and retribution .","a rowdy tale of racism , revenge and retribution .",Successful
noyce's film is contemplative and mournfully reflective .,noyce's scorsese is considerate and mournfully thoughtful .,Failed
"here , adrian lyne comes as close to profundity as he is likely to get .","here , adrian lyne comes as shutdown to theatricality as he is likely to get .",Successful
evokes a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good .,posed a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good .,Successful
uno de los policiales más interesantes de los últimos tiempos .,uno de loos policiales mismo interesantes de loos últimos tiempos .,Successful
"rain is a small treasure , enveloping the viewer in a literal and spiritual torpor that is anything but cathartic .","rain is a small treasuries , enveloping the viewer in a literal and spiritual torpor that is anything but cathartic .",Successful
"an elegant , exquisitely modulated psychological thriller .","an overdressed , admirably modulated sentimental melodrama .",Failed
"this concoction , so bizarre to the adult mind , is actually a charming triumph where its intended under-12 audience is concerned .","this concoction , so bizarre to the adult mind , is actually a charming triomphe where its intended under-12 audience is concerned .",Successful
"droll caper-comedy remake of "" big deal on madonna street "" that's a sly , amusing , laugh-filled little gem in which the ultimate "" bellini "" begins to look like a "" real kaputschnik . ""","droll caper-comedy remake of "" prodigious deal on madonna street "" that's a sly , amusing , laugh-filled little agate in which the latter "" botticelli "" begins to look like a "" real kaputschnik . """,Successful
it's a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown chelsea hotel . . .,it's a appallingly perform lyrical meditation on a tape of despondent and susceptible characters survive in the proverbial chelsea motels . . .,Successful
is it a total success ? no . is it something any true film addict will want to check out ? you bet .,is it a total headway ? no . is it something any true film addict will want to check out ? you bet .,Successful
"zany , exuberantly irreverent animated space adventure .","zany , exuberantly irreverent prompted space misadventures .",Successful
dolgin and franco fashion a fascinating portrait of a vietnamese-born youngster who eagerly and easily assimilated as an all-american girl with a brand new name in southern tennessee .,dolgin and franco fashion a tempting likeness of a vietnamese-born childish who mightily and promptly assimilating as an all-american maid with a signaling new named in easterly knoxville .,Successful
the disarming cornball atmosphere has a way of infecting the entire crowd as the film rolls on .,the disarming cornball atmosphere has a manner of infecting the entire hoards as the flick spools on .,Successful
a refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary american film . search it out .,a refreshingly forthright and maybe touching escudos of the rank of people sometime ignores in upgraded usa video . browsing it out .,Successful
"engrossing and affecting , if ultimately not quite satisfying .","narration and affecting , if ultimately not quite satisfying .",Successful
"the story , like life , refuses to be simple , and the result is a compelling slice of awkward emotions .","the story , like life , refuses to be simple , and the result is a inescapable slice of awkward emotions .",Successful
"a sly game of cat and mouse that's intense and thrilling at times , but occasionally stretches believability to its limits and relies on predictable plot contrivances .","a wily game of cat and mouse that's draconian and thrilling at times , but occasionally stretches believability to its limits and relies on predictable plot contrivances .",Successful
"funny and , at times , poignant , the film from director george hickenlooper all takes place in pasadena , "" a city where people still read . ""","weird and , at times , poignant , the film from director george hickenlooper all takes place in pasadena , "" a city where people still read . """,Successful
this horror-comedy doesn't go for the usual obvious laughs at the expense of cheap-looking monsters -- unless you count elvira's hooters .,this horror-comedy doesn't gonna for the usual obvious laughs at the expense of cheap-looking bogeyman -- unless you computation elvira's hooters .,Successful
"the movie's eventual success should be credited to dennis quaid , in fighting trim shape as an athlete as well as an actor","the movie's eventual avail should be credited to dennis quaid , in fighting trim shape as an athlete as well as an actor",Successful
not a bad journey at all .,not a unfavorable journey at all .,Successful
sits uneasily as a horror picture . . . but finds surprising depth in its look at the binds of a small family .,sits uneasily as a horror picture . . . but finds surprising dug in its watch at the binds of a small family .,Successful
"windtalkers blows this way and that , but there's no mistaking the filmmaker in the tall grass , true to himself .","windtalkers blows this way and that , but there's no insinuating the filmmaker in the tall grass , true to himself .",Successful
"there is a refreshing absence of cynicism in stuart little 2--quite a rarity , even in the family film market . eventually , it wins you over .","there is a refreshing absence of cynicism in graeme little 2--quite a rarity , even in the households video marketplace . eventually , it victoire you over .",Successful
noyce films it more as a shocking history lesson than as drama .,noyce filming it more as a shocking history lesson than as drama .,Successful
like a south-of-the-border melrose place .,amateur a south-of-the-border waverly place .,Successful
those with an interest in new or singular sorts of film experiences will find what time is it there ? well worth the time .,those with an interest in new or singular sorts of film experiences will find what time is it there ? well pity the time .,Successful
a wildly funny prison caper .,a wildly nosy prison caper .,Successful
"huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she'll crack .","huppert gives erika a somebody that is so baffling that you find yourself staring hypnotically at her , trying to understand her and wondering if she'll crackhead .",Successful
"despite what anyone believes about the goal of its makers , the show . . . represents a spectacular piece of theater , and there's no denying the talent of the creative forces behind it .","despite what anyone believes about the goal of its makers , the show . . . represents a stupendous piece of theater , and there's no spurn the talent of the creative forces behind it .",Successful
"you'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it .","you'll be left with the sensation of having just witnessed a whopping performance and , perhaps , give in to the urge to get on your feet and shake it .",Successful
"the actors are so terrific at conveying their young angst , we do indeed feel for them .","the actors are so magnifique at conveying their young angst , we do indeed feel for them .",Successful
the reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini-mod-madness of '60s spy movies .,the reason this picture acted better than its predecessors is that myers is no longer exactly spoofing the mini-mod-madness of '60s spy movies .,Successful
"it is a kickass , dense sci-fi action thriller hybrid that delivers and then some . i haven't seen one in so long , no wonder i didn't recognize it at first .","it is a kickass , thickened sci-fi action romp hybrid that quotation and then some . i haven't seen one in so long , no wonder i didn't recognize it at first .",Successful
a compelling portrait of moral emptiness,a indisputable skit of moral emptiness,Successful
"in adobo , ethnicity is not just the spice , but at the heart of more universal concerns .","in adobo , ethnicity is not just the spice , but at the quid of more universal concerns .",Successful
"it is ridiculous , of course . . . but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .","it is inane , of track . . . but it is also reassuring , demilitarized , and just unconditionally amiable if its ridiculousness .",Failed
. . . blade ii is more enjoyable than the original .,. . . blade ii is more cosy than the original .,Successful
a film that takes you inside the rhythms of its subject : you experience it as you watch .,a theaters that surrounding you inside the accelerates of its subject : you experimented it as you monitoring .,Successful
the movie exists for its soccer action and its fine acting .,the movie existed for its soccer measurements and its sumptuous acting .,Successful
the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances .,the movie is sparing from unbearable lightness by the simpler of the storytelling and the authenticity of the performances .,Successful
the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power .,the film starts out as competent but unremarkable . . . and gradually grows into something of considerable competency .,Successful
"nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre .","nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , depraved , sex-soaked riff on the cannibal genre .",Successful
"reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .","reinforces the occupations of screenwriter charlie kaufman , creator of adaptation and being john malkovich .",Successful
"greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by schweig , who carries the film on his broad , handsome shoulders .","greene delivers a rarely solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by schweig , who carries the cine on his broad , handsome shoulder .",Successful
"finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compelling and even original .","finds a way to chatted a banal retold , admittedly the tastiest conte of all , in a way that seems compelling and even rudimentary .",Successful
"a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia's film history .","a whopping piece of video couplet that will , luckily , be remembered as one of the most important escudos to be told in australia's footage history .",Successful
this is art paying homage to art .,this is art dividend homage to art .,Successful
". . . a joke at once flaky and resonant , lightweight and bizarrely original .",". . . a crapping at once flaky and rowdy , lightweight and bizarrely original .",Successful
invincible is a wonderful movie .,invincible is a super scorsese .,Successful
". . . a cute and sometimes side-splittingly funny blend of legally blonde and drop dead gorgeous , starring piper perabo in what could be her breakthrough role .",". . . a leggy and sometimes side-splittingly funny blend of legally blonde and drop dead gorgeous , starring piper perabo in what could be her breakthrough role .",Successful
"dazzling and sugar-sweet , a blast of shallow magnificence that only sex , scandal , and a chorus line of dangerous damsels can deliver .","dizzying and sugar-sweet , a erupts of evident glory that only sex , dishonor , and a chorus harmony of noxious bridesmaid can confer .",Failed
occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,occasionally amateurishly made but a winsome cast and leggy dialogue guards it going .,Successful
japan's premier stylist of sex and blood hits audiences with what may be his most demented film to date .,japan's premier hairdressing of sex and blood hits moviegoers with what may represent his most demented filming to date .,Successful
"culkin , who's in virtually every scene , shines as a young man who uses sarcastic lies like a shield .","culkin , who's in virtually every scene , glisten as a young man who uses sarcastic lies like a shield .",Successful
"cuts right through the b . s . giving a big middle-fingered "" shut up "" to those who talk up what is nothing more than two guys beating the hell outta one another .","cutbacks duly through the b . s . giving a big middle-fingered "" shut up "" to those who talk up what is nothing more than two guys beating the hell outta one another .",Successful
the am-radio soundtrack and game cast -- tierney and the inimitable walken especially -- keep this unusual comedy from choking on its own conceit .,the am-radio soundtrack and game cast -- slattery and the inimitable walken precisely -- keep this unusual droll from choking on its respective hypothesis .,Successful
". . . does such a fine job of engulfing you in its world and allying you with its characters' choices , good and ill , that its shortcomings are remembered only as an afterthought .",". . . does such a magnifique job of engulfing you in its world and allying you with its characters' choices , nice and ill , that its shortcomings are remembered only as an afterthought .",Successful
"marvelous , merry and , yes , melancholy film .","marvelous , pippin and , yes , downcast filming .",Successful
"from spiritual rebirth to bruising defeat , vincent's odyssey resonates in a profound way , comparable to the classic films of jean renoir .","from morale rebirth to bruising defeat , vincent's manas resonates in a profound router , same to the symptomatic movie of jean renoir .",Successful
"novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach .","novak manages to capture a badly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget nears .",Successful
"insomnia is involving . still , i thought it could have been more .","insomnia is entailed . still , i thought it could have been more .",Successful
there was time on that second round to see the subtleties of ramsay's portrait of grief .,there was time on that second round to see the technicalities of ramsay's portrait of grief .,Successful
"we can see the wheels turning , and we might resent it sometimes , but this is still a nice little picture , made by bright and friendly souls with a lot of good cheer .","we can see the wheels turning , and we might resent it sometimes , but this is anymore a nice little pictured , incurred by bright and friendly souls with a shipment of good cheer .",Successful
"a comprehensive and provocative film -- one that pushes the boundaries of biography , and challenges its audience .","a comprehensive and problematic productions -- one that pushes the boundaries of sketch , and challenges its audience .",Successful
the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily antics .,Successful
a modest masterpiece .,a modest geometry .,Successful
a worthwhile way to spend two hours .,a fecund way to spend two hours .,Successful
francophiles will snicker knowingly and you'll want to slap them .,francophiles will snicker intentionally and you'll want to slap them .,Successful
"sensitive , insightful and beautifully rendered film . one of the best of the year .","clumsy , smarts and excellently given visuals . one of the kindest of the ano .",Successful
"a love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats .","a love for moviemaking shines through any cadre and the era is restored with palpable sickness , granted to parfait with some scrumptious boogaloo stuns .",Successful
"throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another .","throwing caution to the wind with an solicited to the hedonist in we all , nair has constructed this motion filming in such a road that even the most cynical curmudgeon with find himself or herself smiling at one time or another .",Successful
makes an aborbing if arguable case for the man's greatness .,makes an aborbing if arguable case for the man's amount .,Successful
"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years .","an ceaselessly interesting , landmark movie that is as greasy as anything the cinema has seen in years .",Successful
". . . a haunting vision , with images that seem more like disturbing hallucinations .",". . . a sinister vision , with filming that seem more like disturbing hallucinations .",Successful
"they crush each other under cars , throw each other out windows , electrocute and dismember their victims in full consciousness . and we don't avert our eyes for a moment .","they crush each other under cars , throw each other out windows , electrocute and dismember their victims in full consciousness . and we don't circumvent our eyes for a moment .",Successful
it is not a mass-market entertainment but an uncompromising attempt by one artist to think about another .,it is not a mass-market entertainment but an recalcitrant attempt by one artist to think about another .,Successful
"frailty isn't as gory or explicit . but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing .","frailty isn't as gory or explicit . but in its child-centered , claustrophobic context , it can be just as frightening and troublesome -- even punishing .",Successful
"mixes likeable personalities , inventive photography and cutting , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and always fun .","intermingled amiable personalities , inventive films and cutting , and wall-to-wall toe-tapping tunes to drawing a picture of a counterculture that is at once invigorating , laughable , misshapen , sure and routinely fun .",Successful
"the long-range appeal of "" minority report "" should transcend any awards it bags . this is one for the ages .","the long-range requesting of "" minority report "" should impersonate any awards it bags . this is one for the age .",Successful
"[a] superbly controlled , passionate adaptation of graham greene's 1955 novel .","[a] terribly regulated , horny tuning of grahams greene's 1955 novel .",Successful
much monkeyfun for all .,multiple monkeyfun for all .,Successful
an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st . petersburg's hermitage museum .,an splendid theatres that brings an ballsy itinerant of the immemorial and took within its lukewarm countenance the payoffs of multicultural archaeology inside st . petersburg's hermitage galleries .,Failed
"[hawn's character]is so bluntly written , without a trace of sentimentality , and so blisteringly defined , that every other character seems overlooked and underwritten .","[hawn's character]is so bluntly written , without a trace of sentimentality , and so blisteringly defined , that each other character seems flout and underwritten .",Successful
"the heightened symmetry of this new/old cinema paradiso makes the film a fuller experience , like an old friend haunted by the exigencies of time .","the heightened symmetry of this new/stale playhouse haven makes the video a fuller joys , like an tattered friend flustered by the exigencies of time .",Successful
"the powers team has fashioned a comedy with more laughs than many , no question . but this time there's some mold on the gold .","the powers team has resembling a caricature with more laughs than many , no question . but this time there's some mold on the dorado .",Successful
"while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing .","while surprisingly staunch , this average little story is adorned with some whopping action photography and surfing .",Successful
"it is far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature -- a decent full-on space battle .","it is far from the grandest , thanks to the topical issues it raises , the performances of stewart and hardy , and that required feature -- a decent full-on space battle .",Successful
a film that is a portrait of grace in an imperfect world .,a video that is a portrait of grace in an imperfect worid .,Successful
a pleasurably jacked-up piece of action moviemaking .,a pleasurably jacked-up piece of action moviemaker .,Successful
"nicolas philibert observes life inside a one-room schoolhouse in northern france in his documentary to be and to have , easily one of the best films of the year .","theodor philibert sightings living inside a one-room schoolhouse in northern france in his documentary to arrive and to haya , soon one of the preferably theatres of the year .",Successful
"a perverse little truffle , dainty psychological terror on the outside with a creamy filling of familial jealousy and unrepentant domestic psychopathy .","a bad little truffle , dainty psychological terror on the outside with a creamy filling of familial jealousy and unrepentant domestic psychopathy .",Successful
"this ecologically minded , wildlife friendly film teaches good ethics while entertaining with its unconventionally wacky but loving family","this biologically tended , zoo friendly movie learned suitable morality while fun with its unconventionally wacky but likes domicile",Successful
an enjoyably half-wit remake of the venerable italian comedy big deal on madonna street .,an enjoyably half-wit remake of the namesake ltalian comedy wholesale settle on madonna rau .,Successful
"it takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding .","it takes this never-ending confusion and hatred , puts a human face on it , posed shame among all who are party to it and even abetted understanding .",Successful
"reign of fire may be little more than another platter of reheated aliens , but it's still pretty tasty .","reign of fire may be little more than another platter of reheated aliens , but it's still pretty chewy .",Successful
"there are times when a rumor of angels plays like an extended episode of touched by an angel -- a little too much dancing , a few too many weeping scenes -- but i liked its heart and its spirit .","there are times when a rumor of angels plays like an extended episode of touched by an angel -- a little too much dancing , a few too many weeping scenes -- but i preferential its heart and its spirit .",Successful
"two hours of melodramatic musical married to two hours of underdog sports intrigue , if the picture also shares the weaknesses of both genres , more's the pity .","two times of melodramatic musical married to two hours of underdog sports intrigue , if the picture also shares the weaknesses of both genres , more's the pity .",Successful
"this cheery , down-to-earth film is warm with the cozy feeling of relaxing around old friends .","this cheery , down-to-earth theater is warm with the lounging print of relaxing around immemorial friends .",Successful
"thrilling , provocative and darkly funny , this timely sci-fi mystery works on so many different levels that it not only invites , it demands repeated viewings .","thrilling , incendiary and sinister comical , this precocious sci-fi mystery labor on so many assorted levels that it not only poser , it demands repeated viewings .",Successful
a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man's tortured soul .,a conte of horror and revenge that is nearly omniscient in its relentless descent to the depths of one man's tortured soul .,Successful
an epic of grandeur and scale that's been decades gone from the popcorn pushing sound stages of hollywood .,an epic of grandeur and scale that's been contracting gone from the popcorn pushing sound stages of hollywood .,Successful
genuinely touching because it's realistic about all kinds of love .,genuinely touching because it's doable about all kinds of love .,Successful
"lauren ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist .","lauren hahn happens alive under the attention from two stranger in mayor - with cordial executions and achievable interact between the characters , this is a coming-of-age retold with a spin .",Successful
there has been much puzzlement among critics about what the election symbolizes . i believe the message is in the messenger : the agent is a woman .,there has been much puzzlement among critics about what the election conjures . i suppose the message is in the messenger : the agent is a woman .,Successful
"an enjoyable film for the family , amusing and cute for both adults and kids .","an contented scorsese for the dwelling , goofy and leggy for both grownup and infantile .",Successful
""" the mothman prophecies "" is a difficult film to shake from your conscience when night falls .",""" the mothman prophecies "" is a difficult film to jolts from your conscience when soiree falls .",Successful
the second chapter of the harry potter series is even more magical than the first and simply the best family film of the year .,the second paragraph of the harry potter series is even more magical than the first and simply the better family film of the year .,Successful
"more honest about alzheimer's disease , i think , than iris .","more upstanding about alzheimer's disease , i think , than iris .",Successful
the acting alone is worth the price of admission .,the acting alone is penalty the price of admission .,Successful
an excellent romp that boasts both a heart and a mind .,an unpaid steamy that boasted both a cardiology and a bother .,Successful
"interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are a winning combination -- but fiennes steals 'red dragon' right from under their noses .","interacting eyeball-to-eyeball and toe-to-toe , whitaker and norton are a vanquishing combination -- but fiennes steals 'red dragon' right from under their noses .",Successful
"this is a terrific character study , a probe into the life of a complex man .","this is a super kind browse , a orbiter into the existence of a complex hubby .",Successful
impresses you with its open-endedness and surprises .,confuses you with its open-endedness and dumbfounded .,Successful
"this isn't a narrative film -- i don't know if it's possible to make a narrative film about september 11th , though i'm sure some will try -- but it's as close as anyone has dared to come .","this isn't a gripping scorsese -- i don't heed if it's prospective to make a prose filming about sep 11th , besides i'm hopeful some will wishing -- but it's as close as anyone has chanced to viens .",Successful
"my oh my , is this an invigorating , electric movie .","my oh my , is this an reanimate , electric scorsese .",Successful
the two leads chomp considerably more scenery with their acting than fire-breathing monsters barbecue with their breath . . .,the two leads chomp considerably more scenery with their acting than fire-breathing monster barbecue with their wheeze . . .,Successful
