original,perturbed,type
"I haven't been here in awhile, but I definitely miss it. They do hold slightly odd hours as it is a mom and pop joint and they are definitely more of a breakfast place than anything else. Their omelettes are to die for. I'm also a huge fan of their potatoes for breakfast and especially with their gravy. Yum!\nMy boyfriend is more of a burger person but he loves their burgers and fries. They have a few breakfast specials that are just as awesome\nIt is very small. And they do not take reservations to my knowledge. If you go on a Sunday morning you will def be waiting for a table.\nThey never used to accept cards but to my knowledge they recently have begun taking credit cards which is a big plus. This is definitely a mom and pop place you need to try.","I haven't been here in awhile, but I decidedly miss it. They do hold slightly odd hours as it is a moms and pop joint and they are definitely more of a breakfast place than anything else. Their omelettes are to die for. I'm also a huge fan of their potatoes for breakfast and principally with their gravy. Yum!\nMy boyfriend is more of a burger persons but he loves their burgers and fries. They have a few breakfast specials that are just as resplendent\nIt is very small. And they do not take booking to my knowledge. If you go on a Monday morning you will def be waits for a table.\nThey never utilize to accept cards but to my knowledge they recently have commenced taking credit cards which is a big anymore. This is decidedly a mum and pops placing you needed to attempt.",Successful
"I'm in the market for a fun little scooter to have fun and commute on, and at the suggestion of a friend, I went to Bohn Cycle Shop to check out what they had in the shop. Immediately upon walking in, it took 15 minutes for someone to ask if we were helped. When I mentioned that I wanted to learn more about a Zuma over in the corner, the dude at the desk was disinterested and unhelpful.\n\nWhen I tried to pay for the scooter and roll it out, an older woman stewed around and gave me annoyed looks for coming into the store and not calling ahead. When I tried to pay with a bank-issued check, I had to wait around for nearly 20 minutes before they told me that they have never seen a bank-issued check and sent me on my way.\n\nThe entire time I was there, it felt like they thought I just stole a bunch of money and were treating me like a crook. I am definitely not going back to complete the transaction. If I'm going to be buying an expensive piece of machinery, I really expect the service to at least be a little more enthusiastic.\n\nLike Nick T. said, I guess it's a good place if you wanna grab a used bike or know exactly what you want. If you're looking to broker a new bike, go to a bigger shop with salesmen that actually sound like they're living beings.","I'm in the market for a fun small scooter to have amusing and commuting on, and at the propositions of a friend, I went to Bohn Cycling Shops to auditing out what they had in the shop. Immediately upon walking in, it took 15 minutes for somebody to request if we were aid. When I mentioned that I wanna to learn more about a Zuma over in the cornering, the guy at the desk was disinterested and vain.\n\nWhen I tried to wage for the scooter and roll it out, an older woman stewed about and gave me annoyed looks for coming into the stores and not calling ahead. When I tried to wage with a bank-issued checked, I had to expecting circa for roughly 20 minutes before they told me that they have never seen a bank-issued checks and forwarded me on my path.\n\nThe totality time I was there, it felt like they thought I just shoplifted a bunch of cash and were treating me like a crook. I am doubtless not going back to completing the transaction. If I'm going to be acquisition an expensive piece of machinery, I truly expect the service to at fewest be a little more enthusiastic.\n\nLike Nick T. say, I guess it's a good placing if you wanting grab a utilized bicycle or know exactly what you want. If you're searching to brokering a novel bicycle, go to a wider shopping with salesperson that actually sound like they're living beings.",Failed
"DiCarlos is in my opinion THE BEST pizza in the Pittsburgh area. My boyfriend and I will only order DiCarlos if we are in a pizza mood. It's different from your traditional pizza that they only cook the crust with the sauce, all the other toppings are added after it comes out of the oven. The cheese is all melty on the top and it's yum yum delicious! You have to try it. The only other pizza joint that I can think of that is anything similar is Beto's over on Banksville Road in Dormont (or Greentree, where's the line?)\n\nThis is take out only. No eating there guys. Also, there's not really a \""""small\"""" option and all of their pizza's are square. If that's a problem, find another pizza joint!\n\nI believe they sell calzones and a few other things, but we always go for the pizza.","DiCarlos is in my views THE BEST pizza in the Pittsburgh areas. My boyfriend and I will only decree DiCarlos if we are in a pizza mood. It's disparate from your classical pizza that they only cook the crust with the gravy, all the other linings are adds after it happens out of the furnace. The cheese is all melty on the top and it's yum yum appetizing! You have to attempt it. The only other pizza joint that I can think of that is anything analogous is Beto's over on Banksville Routing in Dormont (or Greentree, where's the line?)\n\nThis is take out only. Nos food there guys. Moreover, there's not genuinely a \""""little\"""" options and all of their pizza's are squared. If that's a problem, unearth another pizza joint!\n\nI believing they sell calzones and a few other things, but we permanently go for the pizza.",Failed
"Maybe I just had a bad day.  This was THE WORST \""""pizza\"""" I've ever had.  I have had Original DiCarlo's in Wheeling, WV in several locations.  This is not even worthy of the name.  I got 3 extra cheese.  First off, the pizza was basically glued to the wax paper.  The crust was unevenly cooked.  First bite the crust was almost raw, dense, and way too chewy.  The sauce tasted sour and the cheese (shredded, not dices provolone like the Original) was slimy.  My second bite, the crust was burned, tasted burned, but at least it was crunchy.  There was no third bite.  The remaining slices got tossed in the garbage.  This was by far the worst \""""pizza\"""" I've ever had.","Potentially I just had a bad day.  This was THE WORST \""""pizza\"""" I've ever had.  I have had Originals DiCarlo's in Wheeling, WV in many places.  This is not even worthy of the name.  I got 3 extras cheese.  First off, the pizza was chiefly glued to the wax paper.  The crust was unevenly cooked.  First bitten the crust was nearly untreated, dense, and path too chewy.  The sauce tasted sour and the cheese (shredded, not dices provolone like the Originals) was slimy.  My second bit, the crust was scorched, tasted burned, but at fewest it was crunchy.  There was no third bit.  The remaining segments got tossed in the refuse.  This was by far the worst \""""pizza\"""" I've ever had.",Failed
"I am kind to all service workers! always! This place has the worst service I have ever seen. I do not expect four star treatment from fast food but this place is ridiculous. You better check your bag because they are going to forget something. Yesterday my husband went to get a quickie family fish dinner. He was told that no sorry we are out of hushpuppies and Pepsi. Okay thats fine but what can we have to replace the hushpuppies? He was told to go down the street there is a store. This is inside, not the drive thru. It seems that this is a common experience at this restaurant. I already sparingly frequent fast food establishments but this will definitely be the last attempt. And yes I have contacted the corp. I dont want anything from them though, they can keep it.","I am kind to all servicing workers! always! This place has the lousiest service I have ever seen. I do not expect four star treatment from speedy nourishment but this place is farcical. You improved check your purse because they are going to forget something. Yesterday my husband went to get a quickie family fishes dinners. He was told that no sorry we are out of hushpuppies and Pepsi. Ok thats fine but what can we have to replace the hushpuppies? He was told to go down the street there is a storing. This is indoor, not the drives thru. It seems that this is a common experience at this restaurant. I already sparingly frequent rapids dietary institutions but this will doubtless be the last attempting. And yes I have contacted the corp. I doesnt wants anything from them though, they can maintain it.",Failed
"The service here can be hit-or-miss, but more often than not, I don't have problems. Usually, when my friend and I stop by, we're waited on by the same server, and our food comes up relatively quickly. It's always fresh, too. Unfortunately, when they get busy, it creates problems because they don't have a stock of anything prepared, which in turn creates delays. Their cashiers have a habit of walking away from the counter in the evening, leaving customers waiting for however long it takes them to notice someone is standing there. While I understand that they have to clean up the restaurant for closing, there should always be someone to watch the counter.\n\nAs a side note, their drive-thru speaker went down about a month ago and still hasn't been repaired. It creates delays at the drive-thru window for placing orders, especially later in the evening due to above mentioned cashier habits.","The service here can be hit-or-miss, but more often than not, I don't have problems. Usually, when my friend and I stop by, we're waited on by the same server, and our food comes up relatively quickly. It's always fresh, too. Unfortunately, when they get busy, it creates problems because they don't have a stock of anything prepared, which in turn creates delays. Their cashiers have a habit of walking away from the counter in the evening, leaving customers waiting for however long it takes them to notice someone is standing there. While I understand that they have to clean up the restaurant for closing, there should always be someone to watch the counter.\n\nAs a side note, their drive-thru speaker went down about a month ago and still hasn't been repaired. It creates delays at the drive-thru window for placing orders, especially later in the evening due to above mentioned cashier habits.",Skipped
"Someone please change the cooking oil!! With the construction on Rt. 51, it has been a very long time since I decided to put up with the craziness that makes up this intersection. A nagging for fried fish however, sent my daughter, and me to this LJS. Mistake number 1 was ignoring the deserted parking lot. Mistake number 2, was placing an order at the drive thru, and eating our 2 piece fish and more dinners, after the smell of old cooking oil put a damper on our nagging for fried fish.\n\nThe service at the drive thru was friendly, the girl at the window friendly, but the smell of old cooking oil, not so much. Not a soul in sight at this LJS. Yes, there are other places to get great fried fish, and after our experience, perhaps it's time to let this LJS walk the plank off our list. The fish was edible, not the usual crunchy, crumbly LJS fish. The hush puppies were soggy from either drowning in old oil too long, or sitting under heat lamps too long. The fries, endured the same sad torture as the others. Cheap, yes, but not worth the money, or Rt. 51 traffic anymore.","Anybody please modification the cookery petroleum!! With the construct on Rt. 51, it has been a very long time since I decided to put up with the craziness that makes up this crossroad. A nagging for fried fishes however, forwarded my girl, and me to this LJS. Mistaken number 1 was ignores the deserted parking lot. Mistaken number 2, was placing an edict at the driving thru, and eating our 2 piece fishes and more luncheons, after the olfactory of ancient cook petroleum put a damper on our nagging for fried fishes.\n\nThe service at the driving thru was amicable, the girl at the window amicable, but the olfactory of ancient cookery petroleum, not so much. Not a soul in sight at this LJS. Yeah, there are other places to got grand fried fishes, and after our experiences, maybe it's time to let this LJS walk the plank off our lists. The fish was edible, not the habitual crunchy, crumbly LJS fishes. The hush puppies were soggy from either drowning in elderly petroleum too lengthy, or sit under heats lamps too lengthy. The fries, underwent the same sad torture as the others. Cheap, yup, but not worth the cash, or Rt. 51 traffic anymore.",Failed
"Ahh the Park House.\n\nOh so you say you are looking for a bar? Wait what's that, you would like to have a live blue grass night?..Okay Okay...hold up..you want an historic building to house it all? Well then my friends I have a place for you. \n\nGrab your shoes and wallet and make your way there. Hungry? Get a Park House burger or even a Mexican War Street burger..hell try out the hummus..it's all great. Don't let the humble sized kitchen fool you..it cranks out some great meals. \n\nGreat for those who prefer a manly dart board aka a non electric one. Terrific for those who prefer imported beer from all over. If you like free peanuts and popcorn..don't pass this place up. \n\nThe very environment the bar unintentionally spews from the walls themselves will leave you wanting to come back. Think of the show Cheers, the edginess of Ireland and the heart of folk all bended together (for 2-4 mins depending on the blender) and you my friends have the Park House.","Uhh the Park Domicile.\n\nOh so you say you are looking for a bar? Expecting what's that, you would like to have a live blue grass night?..Okay Okay...hold up..you wanna an historic building to dwellings it all? Well then my friends I have a placing for you. \n\nGrab your shoes and wallet and make your manner there. Hungry? Got a Park Homes burger or even a Mexican War Street burger..hell attempt out the hummus..it's all great. Don't let the lowly sized kitchen fool you..it cranks out some grand meal. \n\nGreat for those who preferred a masculine dart board alias a non electrical one. Splendid for those who preferred importing beer from all over. If you like extricate peanuts and popcorn..don't pass this placing up. \n\nThe very environments the bar unintentionally spews from the walls themselves will leave you wanting to come back. Think of the shows Cheers, the edginess of Ireland and the nub of folk all bended together (for 2-4 mins depending on the blender) and you my friend have the Park Housing.",Failed
"After doing some drinking at some other places, we landed at Park House. Load me up with some more drinks and the free popcorn and peanuts (which you can just toss the scraps on the floor). I'm sold!! The beers were reasonably priced and this was the type of place where you can gather with friends and just hang out. No pressure at all. The lighting wasn't too dark so it felt intimate where you were sitting. Seems like a neighborhood bar where everyone knew each other. If I find myself in the area again I would head to Park House though there was the occasional creeper but I guess you can find them anywhere.","Subsequently doing some drinking at some other locations, we landed at Park Domicile. Burdened me up with some more beverages and the free popcorn and peanuts (which you can just toss the scraps on the floor). I'm selling!! The beers were reasonably priced and this was the type of place where you can gather with chums and just hang out. No pressure at all. The illumination wasn't too dark so it felt intimate where you were seated. Seems like a vicinity bar where everybody knew each other. If I unearth myself in the zoning again I would head to Park Home albeit there was the casual creeper but I guess you can find them anyplace.",Failed
"Went my first time for Thursday karaoke and had a blast!  They serve mediterranean fare; at least half the menu is vegetarian/easily vegan.  There are at least 2 bike racks outside, cars have decent options too.  At 10pm an improv comedy group showed... you can imagine the energy.  Super fun night, met some cool people, ate healthy food.  Oh yes, and it's no smoking!     \n\nDownside?  It's a little pricey, but the quality is there, so... you decide.","Went my first time for Yesterday karaoke and had a blasting!  They serve mediterranean fare; at least half the menu is vegetarian/readily vegetarian.  There are at least 2 bicycles racks exterior, cars have decent alternative too.  At 10pm an improv comedy group demonstrated... you can presume the energy.  Super fun nighttime, met some cool people, eaten healthy diet.  Ah yep, and it's no smoking!     \n\nDownside?  It's a small expensive, but the quality is there, so... you decide.",Failed
"I have driven by this place a bunch of times and just recently realized that A:  it exists, and B: it's a bar.  I was encouraged to come here by the insistence of a friend who comes in enough that it's just a matter of time before he has his own personalized mug.  \n\nThey have a surprisingly excellent beer selection, mostly micros.  The drafts aren't cheap, at $5-$8 a draft but Happy Hour is from 6-8pm and is $2 off a draft. \n\nWe also tried the food.  While nothing to write home about, it's not bad by any means.  Decent falafel, hummus, lamb gyro...very Middle Eastern-centric.  I'm pretty sure I also ate my weight in peanuts and popcorn.\n\nI don't necessarily know that Park House will enter in my regular rotation, but I will absolutely join my friend in support of his quest for the mug.","I have driven by this place a bunch of times and just recently realized that A:  it exists, and B: it's a bar.  I was encouraged to come here by the insistence of a friend who comes in enough that it's just a matter of time before he has his own personalized mug.  \n\nThey have a interestingly admirable beer selection, chiefly micros.  The drafts aren't cheap, at $5-$8 a drafted but Happy Hour is from 6-8pm and is $2 off a drafted. \n\nWe also tried the food.  Albeit nothing to writing home about, it's not inclement by any means.  Presentable falafel, hummus, lamb gyro...very Middle Eastern-centric.  I'm pretty sure I also ate my weight in peanuts and popcorn.\n\nI don't necessarily know that Park Domicile will enter in my regular rotation, but I will totally join my friend in aid of his searches for the mug.",Failed
"I first heard of The Park House, due to their Blue Grass night (Wednesdays). My boyfriend is a big blue grass fan, so we rallied some friends and headed over.  Parking is street, but we didn't have any problems finding a spot.  \nI love the look of this place. It's so Pittsburgh. (In a fun architecture way, not a dive bar way)  There was a good crowd for the music, but we were still able to get a table with a big group.  \nAs other Yelpers have pointed out, there's free popcorn and peanuts you can help yourself to.  They have a small menu, but the food is good.  We split an order of the hummus. YUM!  A couple friends ordered some sandwiches and they looked really yummy.  The beer selection is quite good, we all ordered some seasonals from various microbreweries.\nThey do have TVs, so you are able to catch a game and grab a bite if you are in the mood.  \nWe had a server who was efficient despite being slammed once the music started. I give her mad props, b/c I was not without a beer throughout the entire set.  That scores major points in my book.  I noted that people also seemed to be getting drinks at the bar timely as well.\n\nAll in all The Park House is a decent spot to hangout! I will definitely be back!!","I first audition of The Park Home, due to their Blue Grass nightly (Wednesdays). My boyfriend is a large blue grass fan, so we rallied some friends and spearheaded over.  Parking is street, but we didn't have any problems finding a stain.  \nI love the look of this place. It's so Pittsburgh. (In a fun architecture way, not a dives bar way)  There was a good crowd for the music, but we were still able to get a table with a large cluster.  \nAs other Yelpers have pointed out, there's extricate popcorn and peanuts you can aid yourself to.  They have a small menu, but the eating is good.  We divided an edict of the hummus. YUM!  A couple friend decreed some sandwiches and they looked really yummy.  The beer selection is pretty good, we all decreed some seasonals from dissimilar microbreweries.\nThey do have television, so you are able to catch a game and grab a bitten if you are in the mood.  \nWe had a server who was effectiveness albeit being slammed once the music initiate. I give her demented props, b/c I was not without a beer across the totality set.  That scores important dot in my book.  I noted that people moreover seemed to be getting beverages at the bar timely as well.\n\nAll in all The Park Domicile is a decent smudge to hangout! I will doubtless be back!!",Failed
"I had heard a lot about their food and decided to check it out one night after purchasing a Groupon. This review is strictly for the food. It was not good. The hummus was okay, and our main plate seemed to be microwaved. \n\nThe bar ambiance seemed cool though. So if you are looking for a bar atmosphere, I'd probably rate this 3.5 stars. For dinner, not that great.","I had heard a lot about their nourishment and decided to audits it out one nocturnal after acquisition a Groupon. This reviewing is rigorously for the food. It was not good. The hummus was okay, and our principal plate seemed to be microwaved. \n\nThe bar atmosphere seemed cool though. So if you are searching for a bar ambience, I'd arguably rates this 3.5 stars. For lunches, not that great.",Failed
"I went here for Bluegrass night following Banjo Night at the nearby Elks Club. What a fun night!!! It is a very fun, friendly, music-loving environment. I believe this happens every Wednesday, so definitely check it out! I will be back for sure!","I went here for Bluegrass night following Banjo Nightly at the nearby Elks Club. What a fun night!!! It is a very fun, friendly, music-loving environment. I believe this happens every Wednesday, so undoubtedly check it out! I will be back for sure!",Failed
"Only groups for trivia night. Unless you're okay with meeting random people at the bar, then by all means stay. Just make sure you're watching the game primarily then pipe in when you know the answer and people next to you have absolutely no idea what the answer is.  Who knows, maybe you'll get lucky and know the final bonus round question worth a lot more...\nAlso go on live music night...it's free, the music isn't the greatest, but when it's free it's at the very least a good laugh when you've got friends to chill with, watch the game - Pirates for me is always the go to. Oh and did I mention that draft Yuengling is only $2! Doesn't get much better than that on the Northside ladies and gents!\nHope you enjoy the hole in the wall as much as I did!","Merely clustered for trivia nocturnal. Unless you're ok with meetings random people at the bar, then by all means stay. Just make sure you're watching the game mainly then tubes in when you know the answering and people forthcoming to you have utterly no thought what the responding is.  Who knows, perhaps you'll get lucky and know the final bonus round question worth a lot more...\nAlso go on live music nighttime...it's extricate, the music isn't the greatest, but when it's extricate it's at the very fewest a good laugh when you've got friend to chilling with, watch the game - Pirating for me is always the go to. Ah and did I cite that draft Yuengling is only $2! Doesn't get much better than that on the Northside madams and gents!\nHope you enjoy the orifice in the wall as much as I did!",Failed
"Unfortunately, I was not all that impressed with Bernie's.  It's a shame it's the only real photography store in the city, but they could definitley do better.\n\nAs part of a black and white photography class, I needed to pick up film and photo paper, among a few other things.  While Bernie's had everything I needed (and lots of other supplies) I didn't feel all that appreciated for coming in.  I spent a couple hundred bucks and felt like I was being shuffled out the door as quickly as possible.\n\nI will give the one guy at the counter some credit because a woman right before me asked to get a roll or two of film developed in just barely an hour.  I could tell he wanted to get to it quickly, but still felt like I was hassling the guy just being there.\n\nI hate to see real camera stores shut down, but unless I'm in a pinch I'm probably going to order supplies online from now on.","Regretfully, I was not all that impressed with Bernie's.  It's a shame it's the only real photographed storing in the city, but they could definitley do better.\n\nAs portion of a black and white photographing class, I need to picked up movie and photographing paper, among a few other things.  Although Bernie's had everything I required (and lots of other supplies) I didn't feel all that appreciated for come in.  I spent a couple hundred bucks and felt like I was being shuffled out the gate as swift as doable.\n\nI will give the one fella at the counter some credit because a woman right before me asked to get a rolling or two of filmmaking elaborated in just barely an hour.  I could tell he wished to get to it speedy, but still felt like I was teasing the guy just being there.\n\nI loathe to see actual camera store closes down, but unless I'm in a pinch I'm probably going to order supplies online from now on.",Failed
"Up-charges most of their products that you can find on B&H for way less money. Sales person treated me like I was a very inexperienced. Not a bad place if you're in need of camera gear without a moments notice, but overall definitely order offline.","Up-charges most of their products that you can find on B&H for path less cash. Sales person treat me like I was a very inexperienced. Not a bad place if you're in need of camera gear without a moments notice, but overall assuredly order offline.",Failed
"I developed my 120 film here the other day, and they charged me an extra 4 dollars a roll for no reason.  On the website they say $8 but they charged me $12.  The owner is very pretentious and rude.  When I told him that it says 8 dollars online he didn't care at all.  When I dropped my film off the high school kid didn't even tell me the price because \""""it is too much for me to calculate\""""  Also, the photo equipment, darkroom equipment and film are way over priced.  I am never going back to this place.  I strongly urge everyone to never enter or deal with Bernie's Photo.  Rather, use the websites of companies like B&H, Adorama, or Calumet.  The have MUCH better customer service and better prices.  Very disappointed that this is the only photo store in the city.","I developed my 120 film here the other day, and they charged me an additional 4 dollars a roll for no grounds.  On the website they said $8 but they charged me $12.  The possessor is very conceited and crass.  When I tell him that it said 8 dollars online he didn't care at all.  When I fell my movie off the high tuition child didn't even tell me the costing because \""""it is too much for me to calculate\""""  Additionally, the photo devices, darkroom equipments and film are way over priced.  I am never going back to this placing.  I roundly urge everyone to never enter or deal with Bernie's Pictures.  Rather, utilize the websites of enterprise like B&H, Adorama, or Calumet.  The have MUCH better customer service and better prices.  Very frustrated that this is the only photo storing in the city.",Failed
"Went in to buy a cold shoe adapter in a pinch on my way to a shoot. He charged me $20 for the same exact item that sells for $6.29 at B&H. I bought it without thinking, as I was stressing on the way to a gig, but was furious when I thought about it in the car.\nUnfortunately, this is the only game in town. Makes me glad I live in New York City. You would think a store in a dying industry would thrive to provide better customer service, pretty much the only reason why I would go to a small store rather than a big one. They don't even offer that.","Went in to buy a cold shoe adaptor in a pinch on my path to a shoot. He charged me $20 for the same exact item that sells for $6.29 at B&H. I bought it without thinking, as I was underlines on the manner to a gig, but was rabid when I think about it in the automotive.\nUnfortunately, this is the only game in town. Makes me happy I live in Novel York City. You would think a storing in a dying industry would prosper to provide better clients servicing, quite much the only motif why I would go to a small boutique rather than a vast one. They don't even offer that.",Failed
"Just stopped in to see about selling my Canon Rebel T3 to buy a 60D (that they don't have in stock because it's \""""old\""""). I was offered $50 for my T3, that is currently being sold online for over $300. I asked why such a low price and was told that since it was an older model it wasn't worth as much. Needless to say, I walked out with my T3. Sucks that this is the ONLY camera shop in Pittsburgh.","Righteous stop in to behold about sold my Canon Mutinous T3 to buy a 60D (that they don't have in stocks because it's \""""ancient\""""). I was offered $50 for my T3, that is nowadays being selling online for over $300. I asked why such a low price and was told that since it was an older modeling it wasn't worth as much. Needless to say, I walked out with my T3. Sucks that this is the EXCLUSIVELY camera shopping in Pittsburgh.",Failed
"How can there be no reviews of Max's Allegheny? This north side German food institution in Pittsburgh has been around for years and years and has menus that tell you so. They also tell you the story of the north side of Pittsburgh, which I also found interesting. The place itself has a lot of character and looks like it's seen a lot of years there. It's a little weathered, but definitely homey and sturdy.\n\nRandy S. and I headed there post Tazza D'Oro on a Sunday for brunch. It happened to be the same very Sunday the Pens were playing the Flyers in game 7, so all the waitresses were wearing Pens paraphernalia, which definitely added to the experience. On Sunday morning it has a brunch buffet with all the standards, plus a healthy dose of Germanic add ons like German farmers breakfast (eggs, sausage and gravy-ed potatoes), red cabbage, pork chops, sauerkraut and potato pancakes. \n\nThe brunch buffet is in a room with a giant tapestry of Neuschwanstein behind the guys at the omelet bar. If that's not rad, I don't know what is. We told the waitress we were going in, went and got back and sat down to find our two ice teas on the table in mason jars (always dope). \n\nThe food was just what you would expect in Pittsburgh: gut busting. It wasn't artisinal or fancy, healthy or particularly remarkable, but it was pretty fonking good and to eat that food in that restaurant really made me feel like I was in Pittsburgh. I can imagine all the food there would be of the 'hot and brown' category, in a positive way. And the waitress was probably the nicest on our drive from Dallas to CT. \n\nA really fun place, if showing it's age (though remorselessly).","How can there be no reviews of Max's Allegheny? This north side German food establishment in Pittsburgh has been approximately for years and yr and has menu that told you so. They moreover told you the story of the north side of Pittsburgh, which I moreover unearthed interesting. The place itself has a batch of personages and looks like it's seen a batch of years there. It's a small weathered, but doubtless homey and sturdy.\n\nRandy S. and I headed there post Tazza D'Oro on a Sunday for brunch. It transpired to be the same very Mondays the Pens were play the Flyers in game 7, so all the waitresses were wearing Pens paraphernalia, which doubtless adding to the experience. On Sunday morning it has a brunch buffet with all the norms, anymore a healthier dosage of Germanic add ons like German peasants breakfast (ova, sausage and gravy-ed potatoes), red cabbage, pork chops, sauerkraut and potato pancakes. \n\nThe brunch buffet is in a room with a giant tapestry of Neuschwanstein behind the dudes at the omelet bar. If that's not rad, I don't know what is. We tell the waitress we were going in, went and get back and oin down to find our two ice teas on the tables in mason jars (perpetually dope). \n\nThe diet was just what you would expect in Pittsburgh: intestine busting. It wasn't artisinal or fancy, healthier or particularly noteworthy, but it was pretty fonking good and to eat that diet in that restaurant really made me feel like I was in Pittsburgh. I can suppose all the food there would be of the 'scorching and brown' category, in a positive path. And the barmaid was presumably the finest on our drive from Dallas to CT. \n\nA really amusing placing, if showing it's age (albeit remorselessly).",Failed
Want a taste of the old ethnic communities of Pittsburgh? Go to Max's Allegheny Tavern. German never tasted sooo nice!\n\nMenu Fav: Potato Pancake Reuben. Forget the bread and wrap your lips around sweet potato pancakes and loads of corned beef. Try the hot potato salad too.,Want a taste of the elderly racist community of Pittsburgh? Go to Max's Allegheny Tavern. German never tasted sooo nice!\n\nMenu Fav: Apples Pancake Ruben. Forgot the bread and wrapping your lips about sweet potato pancakes and burden of corned beef. Attempts the hot potato salad too.,Failed
"I am a big fan of Max;;s for their local flair, real German food, and authentic Pittsburgh feeling. They did not sell out, are not overly commercialized, and should be supported for the long standing quality service to the city. Thanks, Max's.","I am a large fan of Max;;s for their local flair, actual German eating, and true Pittsburgh feeling. They did not sold out, are not unduly commercialized, and should be supported for the lengthy standing quality servicing to the city. Thanked, Max's.",Failed
"Great atmosphere, wonderful service and really great food. My husband and I shared the Brat sandwich and the sampler with schnitzel Lichtenstein, sauerbraten and something with an 'l' that I can't remember the spelling of (ground loaf)....all were excellent. We had the sauerkraut and spatzle, and cabbage as sides. The bread brought out before the meal included apple butter and sweet & sour relish (cabbage) and those were excellent too. Would love the sweet & sour relish in a side size portion it is so delicious. The red dining room is nicely decorated and love the cuckoo clock that is reminiscent of my grandmother's. The beer out of the mason jar is a fun touch.  Our bill came to $29 (1 beer, 1 diet coke for our drinks) and it was a fabulous meal for so little.","Great atmosphere, exquisite service and really grand food. My husband and I share the Brat sandwich and the sampler with schnitzel Lichtenstein, sauerbraten and something with an 'l' that I can't remember the spelling of (ground loaf)....all were magnificent. We had the sauerkraut and spatzle, and cabbage as sides. The bread brought out before the meal included apple butter and sweet & sour relish (cabbage) and those were sublime too. Would adore the sweet & sour relish in a side size portion it is so delicious. The red dining room is kindly decorated and love the cuckoo clock that is reminiscent of my grandmother's. The beer out of the mason jar is a fun touch.  Our bills came to $29 (1 beer, 1 food coke for our drinks) and it was a marvelous meal for so little.",Failed
"I must of been eating at another Max's in a pararell universe!\n\nFood was terriable, service was worse! Went and got Sushi!","I owe of been eating at another Max's in a pararell universe!\n\nFood was terriable, servicing was worse! Went and got Sushi!",Failed
Have been  eating at Max's for 20 years.  One of the restaurants I misss the most now that I'm out of the 'Burgh.  Visit often and always stop by.  Great food and great Beer....not a bad combo.  I have dreams at night about there wurst platter and spatzele with cheese....definately a don't miss attraction,Have been  food at Max's for 20 years.  One of the restaurants I misss the most now that I'm out of the 'Burgh.  Visit frequently and always ceasing by.  Great diet and great Beer....not a bad combo.  I have daydream at nightly about there wurst platter and spatzele with cheese....definately a don't mademoiselle attractiveness,Failed
"Visiting from San Francisco. Food was mediocre at best. Bland is the best description.  Sausages and  Weiner Schmitzel were unremarkable. Best was the sweet & sour cabbage that accompanied. But also served were over-boiled 'daily vegetable' of snap peas, asparagus, and red peppers.... to the point that they were losing their color. Good beer. Yes it has old photos of days gone by... but really there seemed no joy here now...","Visiting from San Francesco. Diet was mediocre at best. Bland is the best descriptions.  Sausages and  Weiner Schmitzel were banal. Best was the sweet & sour cabbage that accompany. But also served were over-boiled 'daily vegetable' of snap peas, asparagus, and red peppers.... to the point that they were losing their colors. Good beer. Yes it has elderly picture of days faded by... but genuinely there seemed no glee here now...",Failed
"Great atmosphere of a neighborhood pub, good German beer selection, but food was less than mediocre.  Won't be back. Weisswurst was very bland.  Sauerbraten was dry and tasteless.  Spaetzle was, well, not tradidional German Spaetzle.  Schnitzel and purple cabbage  were the high points, but then again, it's hard to screw up a fried veal cutlet.","Tremendous ambience of a vicinity pub, good German beer choosing, but diet was less than mediocre.  Won't be back. Weisswurst was very bland.  Sauerbraten was drier and tasteless.  Spaetzle was, well, not tradidional German Spaetzle.  Schnitzel and purple cabbage  were the high dots, but then again, it's hard to screw up a fried veal cutlet.",Failed
